,order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,store_missing_flag,cost_price,profit
2533,O02432,2024-06-14,C0190,P0332,2433.0,In-Store,2,159.7,0.2,255.52,0,102.16,51.20000000000002
2534,O02433,2024-08-15,C0135,P0787,2434.0,In-Store,1,220.2,0.2,176.16,0,178.71,-2.5500000000000114
2535,O02434,2025-02-18,C0466,P0531,2435.0,In-Store,1,223.17,0.0,223.17,0,185.3,37.869999999999976
2536,O02435,2024-05-15,C0453,P0730,2436.0,Online,2,179.11,0.0,358.22,0,148.34,61.54000000000002
2537,O02436,2025-03-20,C0373,P0290,2437.0,Online,3,209.97,0.0,629.91,0,105.5,313.40999999999997
2538,O02437,2025-01-15,C0416,P0610,2438.0,In-Store,10,254.51,0.0,2545.1,0,177.67,768.4000000000001
2539,O02438,2025-10-01,C0009,P0445,2439.0,Online,1,35.94,0.0,35.94,0,22.48,13.459999999999997
2540,O02439,2024-12-04,C0664,P1070,2440.0,In-Store,1,20.86,0.05,19.82,0,15.59,4.23
2541,O02440,2025-11-03,C0216,P0230,2441.0,In-Store,1,73.43,0.05,69.76,0,47.04,22.720000000000006
2542,O02441,2024-05-05,C0295,P1109,2442.0,In-Store,2,200.18,0.0,400.36,0,121.02,158.32000000000002
2543,O02442,2025-10-02,C0010,P0617,2443.0,In-Store,1,43.85,0.2,35.08,0,29.61,5.469999999999999
2544,O02443,2025-04-24,C0076,P0031,2444.0,In-Store,3,340.18,0.0,1020.54,0,181.56,475.8599999999999
2545,O02444,2024-05-02,C0377,P0145,2445.0,In-Store,1,193.44,0.1,174.1,0,153.81,20.289999999999992
2546,O02445,2025-10-03,C0731,P1126,2446.0,In-Store,2,29.09,0.1,52.36,0,25.36,1.6400000000000006
2547,O02446,2024-10-02,C0600,P0501,2447.0,Online,1,310.14,0.1,279.13,0,170.77,108.35999999999999
2548,O02447,2024-10-09,C0563,P0185,2448.0,Online,2,189.67,0.1,341.41,0,150.76,39.89000000000004
2549,O02448,2024-11-23,C0121,P0565,2449.0,In-Store,2,129.36,0.1,232.85,0,77.59,77.66999999999999
2550,O02449,2025-07-07,C0159,P1004,2450.0,In-Store,2,232.49,0.2,371.98,0,157.88,56.22000000000003
2551,O02450,2025-08-19,C0125,P0655,2451.0,In-Store,1,25.85,0.1,23.27,0,15.47,7.799999999999999
2552,O02451,2025-01-23,C0783,P0227,2452.0,Online,2,252.06,0.0,504.12,0,156.48,191.16000000000003
2553,O02452,2025-03-30,C0504,P0674,2453.0,In-Store,1,170.59,0.05,162.06,0,111.72,50.34
2554,O02453,2025-07-08,C0783,P1152,2454.0,In-Store,1,271.06,0.1,243.95,0,151.87,92.07999999999998
2555,O02454,2025-02-19,C0158,P0770,2455.0,In-Store,3,221.83,0.0,665.49,0,110.98,332.55
2556,O02454,2025-02-19,C0158,P0770,2455.0,In-Store,3,221.83,0.0,665.49,0,110.98,332.55
2557,O02455,2024-10-13,C0612,P0945,2456.0,Online,2,83.93,0.2,134.29,0,53.24,27.809999999999988
2558,O02456,2025-09-19,C0302,P0599,2457.0,In-Store,2,131.38,0.1,236.48,0,67.15,102.17999999999998
2559,O02457,2024-10-21,C0432,P0947,2458.0,In-Store,1,101.12,0.1,91.01,0,51.06,39.95
2560,O02458,2025-09-27,C0104,P0055,2459.0,In-Store,2,214.63,0.2,343.41,0,122.94,97.53000000000003
2561,O02459,2025-04-19,C0393,P0539,2460.0,In-Store,2,140.12,0.05,266.23,0,96.99,72.25000000000003
2562,O02460,2025-06-04,C0740,P0125,2461.0,Online,1,44.79,0.2,35.83,0,28.31,7.52
2563,O02461,2024-04-17,C0233,P1085,2462.0,Online,2,42.67,0.05,81.07,0,36.58,7.909999999999997
2564,O02462,2024-11-07,C0303,P0149,2463.0,In-Store,1,29.42,0.1,26.48,0,22.17,4.309999999999999
2565,O02463,2025-03-30,C0687,P0370,2464.0,In-Store,3,106.39,0.05,303.21,0,58.2,128.60999999999996
2566,O02464,2025-04-28,C0789,P0807,2465.0,In-Store,1,135.25,0.05,128.49,0,80.88,47.610000000000014
2567,O02465,2025-03-24,C0190,P1136,2466.0,In-Store,1,40.91,0.0,40.91,0,21.86,19.049999999999997
2568,O02466,2025-04-16,C0438,P0513,2467.0,Online,2,27.18,0.2,43.49,0,18.81,5.8700000000000045
2569,O02467,2025-07-10,C0386,P0423,2468.0,Online,2,148.79,0.0,297.58,0,103.62,90.33999999999997
2570,O02468,2025-10-22,C0723,P0422,2469.0,In-Store,1,221.49,0.2,177.19,0,169.3,7.889999999999986
2571,O02469,2025-05-20,C0708,P0283,2470.0,In-Store,1,303.48,0.05,288.31,0,190.91,97.4
2572,O02470,2024-10-06,C0441,P1032,2471.0,In-Store,4,146.59,0.0,586.36,0,84.11,249.92000000000002
2573,O02471,2024-05-18,C0687,P0061,2472.0,In-Store,1,147.64,0.2,118.11,0,76.11,42.0
2574,O02472,2025-02-09,C0239,P0361,2473.0,Online,2,214.0,0.1,385.2,0,135.62,113.95999999999998
2575,O02473,2025-03-01,C0796,P0481,2474.0,Online,1,134.56,0.1,121.1,0,87.49,33.61
2576,O02474,2025-05-28,C0703,P1074,2475.0,In-Store,1,330.13,0.05,313.62,0,192.54,121.08000000000001
2577,O02475,2024-05-23,C0591,P0856,2476.0,In-Store,1,72.18,0.1,64.96,0,53.24,11.719999999999992
2578,O02476,2024-12-21,C0460,P0878,2477.0,In-Store,1,340.01,0.0,340.01,0,195.05,144.95999999999998
2579,O02477,2025-01-30,C0698,P0658,2478.0,In-Store,1,136.72,0.2,109.38,0,84.79,24.58999999999999
2580,O02478,2025-04-19,C0474,P1023,2479.0,In-Store,1,16.77,0.1,15.09,0,14.89,0.1999999999999993
2581,O02479,2024-05-19,C0078,P0199,2480.0,In-Store,2,115.92,0.05,220.25,0,58.8,102.65
2582,O02479,2024-05-19,C0078,P0199,2480.0,In-Store,2,115.92,0.05,220.25,0,58.8,102.65
2583,O02480,2025-02-11,C0539,P0531,2481.0,Online,1,223.17,0.05,212.01,0,185.3,26.70999999999998
2584,O02481,2025-08-04,C0412,P0266,2482.0,In-Store,1,273.92,0.05,260.22,0,151.72,108.50000000000003
2585,O02482,2024-12-24,C0180,P0359,2483.0,In-Store,2,86.22,0.2,137.95,0,46.73,44.489999999999995
2586,O02483,2025-09-06,C0779,P0153,2484.0,In-Store,1,56.67,0.1,51.0,0,28.68,22.32
2587,O02484,2025-01-24,C0501,P0872,2485.0,In-Store,1,72.76,0.0,72.76,0,60.01,12.750000000000007
2588,O02485,2025-12-29,C0058,P0603,2486.0,Online,2,31.8,0.1,57.24,0,24.75,7.740000000000002
2589,O02486,2024-12-02,C0274,P1131,2487.0,In-Store,2,64.36,0.05,122.28,0,33.26,55.760000000000005
2590,O02487,2025-07-31,C0179,P0212,2488.0,In-Store,1,313.84,0.0,313.84,0,198.95,114.88999999999999
2591,O02488,2025-05-25,C0183,P0383,2489.0,Online,1,108.18,0.05,102.77,0,68.98,33.78999999999999
2592,O02489,2024-11-10,C0582,P1125,2490.0,Online,1,90.35,0.1,81.31,0,60.59,20.72
2593,O02490,2024-10-31,C0407,P0550,2491.0,In-Store,1,142.36,0.0,142.36,0,108.31,34.05000000000001
2594,O02491,2025-11-02,C0025,P0146,2492.0,In-Store,1,297.56,0.0,297.56,0,199.4,98.16
2595,O02492,2025-01-22,C0082,P0819,2493.0,In-Store,1,85.93,0.0,85.93,0,71.29,14.64
2596,O02493,2024-04-29,C0701,P0022,2494.0,In-Store,2,124.36,0.05,236.28,0,104.0,28.28
2597,O02494,2025-07-08,C0423,P0939,2495.0,Online,3,201.44,0.1,543.89,0,118.69,187.82
2598,O02495,2025-02-18,C0229,P0231,2496.0,In-Store,1,103.03,0.05,97.88,0,60.23,37.65
2599,O02496,2024-05-04,C0596,P0908,2497.0,In-Store,2,210.56,0.0,421.12,0,133.22,154.68
2600,O02497,2025-06-23,C0576,P0066,2498.0,In-Store,1,224.19,0.1,201.77,0,172.43,29.340000000000003
2601,O02498,2024-12-05,C0160,P0716,2499.0,In-Store,2,380.68,0.1,685.22,0,192.9,299.42
2602,O02499,2025-09-23,C0618,P0448,2500.0,In-Store,1,117.04,0.05,111.19,0,101.16,10.030000000000001
2603,O02500,2025-02-02,C0161,P1010,2501.0,Online,2,228.83,0.0,457.66,0,166.74,124.18
2604,O02501,2025-06-06,C0586,P0241,2502.0,In-Store,1,195.47,0.1,175.92,0,150.43,25.48999999999998
2605,O02502,2024-06-29,C0305,P1153,2503.0,In-Store,3,152.8,0.05,435.48,0,103.2,125.88
2606,O02503,2024-12-30,C0735,P0859,2504.0,In-Store,1,335.31,0.1,301.78,0,194.06,107.71999999999997
2607,O02504,2024-12-14,C0464,P0340,2505.0,In-Store,2,68.28,0.1,122.9,0,43.82,35.260000000000005
2608,O02505,2025-03-22,C0602,P1001,2506.0,Online,1,125.39,0.1,112.85,0,71.57,41.28
2609,O02506,2025-02-07,C0740,P0001,2507.0,In-Store,1,13.26,0.2,10.61,0,11.2,-0.5899999999999999
2610,O02507,2025-07-29,C0002,P0857,2508.0,In-Store,1,17.94,0.2,14.35,0,10.57,3.7799999999999994
2611,O02508,2025-03-06,C0022,P0347,2509.0,Online,1,63.73,0.0,63.73,0,38.25,25.479999999999997
2612,O02509,2024-10-29,C0105,P1157,2510.0,In-Store,1,35.5,0.05,33.73,0,26.33,7.399999999999999
2613,O02510,2025-08-13,C0169,P0381,2511.0,In-Store,1,169.3,0.1,152.37,0,107.47,44.900000000000006
2614,O02511,2024-05-12,C0306,P0487,2512.0,In-Store,2,134.85,0.1,242.73,0,112.2,18.329999999999984
2615,O02512,2025-12-08,C0035,P1197,2513.0,Online,2,252.57,0.05,479.88,0,154.11,171.65999999999997
2616,O02513,2024-08-08,C0197,P0506,2514.0,Online,2,76.44,0.0,152.88,0,44.45,63.97999999999999
2617,O02514,2024-11-24,C0250,P0732,2515.0,Online,2,186.46,0.05,354.27,0,95.93,162.40999999999997
2618,O02515,2024-08-14,C0667,P0678,2516.0,In-Store,1,109.85,0.0,109.85,0,74.79,35.05999999999999
2619,O02516,2024-11-22,C0746,P0463,2517.0,In-Store,2,192.98,0.1,347.36,0,114.83,117.70000000000002
2620,O02517,2024-12-06,C0699,P0068,2518.0,Online,1,111.71,0.2,89.37,0,82.7,6.670000000000002
2621,O02518,2024-10-10,C0567,P1147,2519.0,Online,2,262.37,0.05,498.5,0,151.81,194.88
2622,O02519,2025-08-14,C0773,P0502,2520.0,Online,2,256.28,0.05,486.93,0,165.85,155.23000000000002
2623,O02520,2025-03-07,C0252,P0807,2521.0,In-Store,1,135.25,0.2,108.2,0,80.88,27.320000000000007
2624,O02521,2025-11-08,C0550,P0054,2522.0,In-Store,2,315.6,0.05,599.64,0,178.49,242.65999999999997
2625,O02522,2025-02-04,C0373,P0551,2523.0,In-Store,1,170.18,0.05,161.67,0,143.77,17.899999999999977
2626,O02523,2025-04-03,C0058,P0909,2524.0,In-Store,1,224.22,0.2,179.38,0,112.27,67.11
2627,O02524,2024-10-03,C0626,P0274,2525.0,In-Store,3,285.95,0.05,814.96,0,198.93,218.17000000000007
2628,O02525,2025-10-13,C0508,P0822,2526.0,Online,1,79.83,0.2,63.86,0,55.27,8.589999999999996
2629,O02526,2025-01-04,C0602,P0761,2527.0,Online,1,240.31,0.0,240.31,0,125.81,114.5
2630,O02527,2025-04-25,C0393,P0373,2528.0,In-Store,2,124.26,0.1,223.67,0,105.48,12.70999999999998
2631,O02528,2024-12-10,C0579,P0416,2529.0,In-Store,2,166.68,0.0,333.36,0,149.54,34.28000000000003
2632,O02529,2024-10-04,C0185,P0810,2530.0,In-Store,1,235.44,0.05,223.67,0,143.76,79.91
2633,O02530,2025-02-20,C0381,P0475,2531.0,In-Store,3,213.94,0.2,513.46,0,117.58,160.72000000000003
2634,O02531,2024-12-26,C0280,P0969,2532.0,In-Store,2,171.98,0.2,275.17,0,90.71,93.75000000000003
2635,O02532,2025-01-29,C0105,P0290,2533.0,In-Store,1,209.97,0.2,167.98,0,105.5,62.47999999999999
2636,O02533,2025-11-26,C0784,P0468,2534.0,Online,1,146.22,0.05,138.91,0,97.85,41.06
2637,O02534,2025-08-01,C0545,P0550,2535.0,In-Store,1,142.36,0.1,128.12,0,108.31,19.810000000000002
2638,O02535,2024-06-01,C0170,P0216,2536.0,Online,2,328.08,0.05,623.35,0,190.95,241.45000000000005
2639,O02536,2024-05-11,C0363,P0020,2537.0,In-Store,1,165.62,0.05,157.34,0,137.66,19.680000000000007
2640,O02537,2025-04-30,C0142,P0205,2538.0,In-Store,4,14.31,0.1,51.52,0,7.9,19.92
2641,O02538,2025-10-24,C0050,P1059,2539.0,In-Store,2,121.32,0.2,194.11,0,109.33,-24.549999999999983
2642,O02539,2025-02-05,C0267,P0954,2540.0,In-Store,2,213.86,0.1,384.95,0,132.97,119.00999999999999
2643,O02540,2024-07-26,C0257,P0268,2541.0,Online,3,128.63,0.0,385.89,0,95.03,100.79999999999995
2644,O02541,2025-05-22,C0241,P0520,2542.0,In-Store,4,288.31,0.1,1037.92,0,170.34,356.56000000000006
2645,O02542,2025-08-02,C0552,P0224,2543.0,In-Store,2,11.66,0.0,23.32,0,6.19,10.94
2646,O02543,2025-04-29,C0555,P0989,2544.0,In-Store,2,220.95,0.2,353.52,0,186.64,-19.75999999999999
2647,O02544,2024-08-01,C0588,P0406,2545.0,In-Store,2,76.46,0.05,145.27,0,54.72,35.83000000000001
2648,O02545,2024-12-08,C0603,P0595,2546.0,In-Store,1,277.06,0.1,249.35,0,158.47,90.88
2649,O02545,2024-12-08,C0603,P0595,2546.0,In-Store,1,277.06,0.1,249.35,0,158.47,90.88
2650,O02546,2025-03-26,C0632,P0117,2547.0,Online,1,197.56,0.2,158.05,0,116.12,41.93000000000001
2651,O02547,2025-11-14,C0681,P0593,2548.0,In-Store,1,71.58,0.0,71.58,0,37.74,33.839999999999996
2652,O02548,2025-08-21,C0341,P1031,2549.0,In-Store,1,119.03,0.05,113.08,0,94.94,18.14
2653,O02549,2025-10-19,C0554,P0351,2550.0,In-Store,1,170.33,0.2,136.26,0,106.14,30.11999999999999
2654,O02550,2025-11-04,C0489,P0276,2551.0,In-Store,1,112.54,0.0,112.54,0,60.94,51.60000000000001
2655,O02551,2024-10-04,C0272,P0814,2552.0,In-Store,1,222.65,0.05,211.52,0,157.04,54.48000000000002
2656,O02552,2025-06-20,C0221,P0653,2553.0,In-Store,2,62.89,0.2,100.62,0,48.34,3.9399999999999977
2657,O02553,2025-02-16,C0162,P0353,2554.0,Online,10,157.81,0.1,1420.3,0,123.96,180.70000000000005
2658,O02554,2025-11-04,C0108,P1092,2555.0,Online,2,48.28,0.2,77.25,0,34.56,8.129999999999995
2659,O02555,2025-03-23,C0307,P0915,2556.0,Online,1,287.43,0.2,229.94,0,184.23,45.71000000000001
2660,O02556,2025-03-19,C0778,P0515,2557.0,In-Store,5,29.47,0.0,147.35,0,18.34,55.64999999999999
2661,O02557,2025-09-08,C0173,P0332,2558.0,Online,3,159.7,0.1,431.19,0,102.16,124.70999999999998
2662,O02558,2024-07-04,C0583,P1174,2559.0,Online,1,95.11,0.0,95.11,0,65.08,30.03
2663,O02559,2025-05-23,C0620,P0855,2560.0,In-Store,2,147.61,0.2,236.18,0,125.53,-14.879999999999995
2664,O02560,2025-10-18,C0419,P0816,2561.0,Online,1,235.03,0.1,211.53,0,146.6,64.93
2665,O02561,2025-11-02,C0053,P1189,2562.0,In-Store,1,252.18,0.05,239.57,0,132.49,107.07999999999998
2666,O02562,2025-01-15,C0291,P0080,2563.0,Online,1,117.89,0.05,112.0,0,91.22,20.78
2667,O02563,2025-08-26,C0051,P0172,2564.0,In-Store,2,89.42,0.1,160.96,0,62.21,36.540000000000006
2668,O02564,2024-08-12,C0551,P0363,2565.0,Online,1,382.32,0.1,344.09,0,193.08,151.00999999999996
2669,O02565,2025-07-12,C0095,P0177,2566.0,In-Store,2,128.6,0.2,205.76,0,91.14,23.47999999999999
2670,O02566,2024-10-06,C0711,P0095,2567.0,In-Store,2,145.13,0.05,275.75,0,80.95,113.85
2671,O02567,2024-09-01,C0674,P0076,2568.0,In-Store,3,114.03,0.2,273.67,0,83.47,23.26000000000002
2672,O02568,2025-01-15,C0701,P0856,2569.0,In-Store,1,72.18,0.2,57.74,0,53.24,4.5
2673,O02569,2024-06-26,C0132,P0800,2570.0,Online,2,100.39,0.1,180.7,0,78.13,24.439999999999998
2674,O02570,2025-06-20,C0586,P0666,2571.0,Online,2,78.53,0.05,149.21,0,65.86,17.49000000000001
2675,O02571,2025-11-05,C0433,P0184,2572.0,In-Store,1,207.61,0.05,197.23,0,118.02,79.21
2676,O02572,2024-06-25,C0689,P0227,2573.0,Online,1,252.06,0.05,239.46,0,156.48,82.98000000000002
2677,O02573,2024-11-07,C0117,P0025,2574.0,In-Store,3,83.7,0.1,225.99,0,51.97,70.08000000000001
2678,O02574,2024-06-22,C0095,P0891,2575.0,Online,2,183.58,0.05,348.8,0,115.51,117.78
2679,O02574,2024-06-22,C0095,P0891,2575.0,Online,2,183.58,0.05,348.8,0,115.51,117.78
2680,O02575,2025-03-13,C0398,P0714,2576.0,Online,2,219.22,0.1,394.6,0,133.22,128.16000000000003
2681,O02576,2025-01-29,C0766,P0402,2577.0,In-Store,1,19.94,0.2,15.95,0,14.14,1.8099999999999987
2682,O02577,2025-01-03,C0397,P1071,2578.0,In-Store,1,145.95,0.2,116.76,0,95.48,21.28
2683,O02578,2025-03-04,C0770,P0064,2579.0,In-Store,1,17.33,0.05,16.46,0,9.83,6.630000000000001
2684,O02579,2025-01-02,C0618,P0598,2580.0,Online,1,169.19,0.0,169.19,0,93.0,76.19
2685,O02580,2025-02-06,C0438,P0142,2581.0,In-Store,1,132.42,0.1,119.18,0,96.4,22.78
2686,O02581,2025-09-28,C0563,P0903,2582.0,Online,1,221.79,0.0,221.79,0,165.61,56.17999999999998
2687,O02582,2025-05-21,C0506,P1156,2583.0,Online,1,31.98,0.1,28.78,0,22.03,6.75
2688,O02583,2024-09-14,C0042,P0345,2584.0,Online,1,270.31,0.05,256.79,0,136.39,120.40000000000003
2689,O02584,2024-06-22,C0273,P0547,2585.0,Online,2,235.33,0.2,376.53,0,147.83,80.86999999999995
2690,O02585,2025-01-24,C0275,P0707,2586.0,In-Store,2,185.84,0.05,353.1,0,101.02,151.06000000000003
2691,O02586,2025-06-09,C0398,P1172,2587.0,Online,1,354.52,0.0,354.52,0,179.72,174.79999999999998
2692,O02587,2024-06-17,C0300,P1097,2588.0,In-Store,1,165.33,0.2,132.26,0,131.32,0.9399999999999977
2693,O02588,2025-07-17,C0140,P0856,2589.0,In-Store,1,72.18,0.1,64.96,0,53.24,11.719999999999992
2694,O02589,2025-01-06,C0177,P0405,2590.0,In-Store,1,226.02,0.1,203.42,0,114.67,88.74999999999999
2695,O02590,2024-04-20,C0012,P0006,2591.0,In-Store,2,233.12,0.1,419.62,0,147.3,125.01999999999998
2696,O02591,2024-09-29,C0320,P0986,2592.0,In-Store,2,250.43,0.05,475.82,0,135.06,205.7
2697,O02592,2025-03-05,C0743,P0570,2593.0,Online,1,245.4,0.0,245.4,0,182.12,63.28
2698,O02593,2024-08-08,C0033,P1191,2594.0,In-Store,1,199.61,0.0,199.61,0,101.14,98.47000000000001
2699,O02594,2024-09-19,C0437,P0102,2595.0,In-Store,2,221.14,0.2,353.82,0,153.44,46.94
2700,O02595,2025-02-11,C0300,P0454,2596.0,In-Store,1,57.81,0.1,52.03,0,39.64,12.39
2701,O02596,2025-03-05,C0468,P0104,2597.0,In-Store,1,237.61,0.0,237.61,0,131.78,105.83000000000001
2702,O02597,2024-04-25,C0462,P0719,2598.0,In-Store,3,330.88,0.2,794.11,0,196.36,205.02999999999997
2703,O02598,2025-08-14,C0134,P0794,2599.0,In-Store,2,278.03,0.0,556.06,0,176.16,203.73999999999995
2704,O02599,2025-04-03,C0304,P0178,2600.0,In-Store,2,129.07,0.0,258.14,0,94.08,69.97999999999999
2705,O02600,2024-09-01,C0152,P0927,2601.0,In-Store,1,33.5,0.05,31.82,0,21.59,10.23
2706,O02601,2025-05-15,C0112,P0022,2602.0,In-Store,2,124.36,0.1,223.85,0,104.0,15.849999999999994
2707,O02602,2025-08-31,C0465,P1151,2603.0,In-Store,3,258.14,0.05,735.7,0,196.34,146.68000000000006
2708,O02603,2024-11-01,C0770,P0877,2604.0,Online,1,238.06,0.0,238.06,0,179.66,58.400000000000006
2709,O02604,2025-06-26,C0253,P0909,2605.0,Online,3,224.22,0.2,538.13,0,112.27,201.32
2710,O02605,2025-12-27,C0251,P0432,2606.0,Online,3,95.18,0.2,228.43,0,49.8,79.03000000000003
2711,O02606,2024-11-26,C0681,P0432,2607.0,Online,3,95.18,0.2,228.43,0,49.8,79.03000000000003
2712,O02607,2025-04-10,C0698,P0246,2608.0,In-Store,2,40.0,0.05,76.0,0,34.44,7.1200000000000045
2713,O02608,2025-03-02,C0430,P0840,2609.0,In-Store,2,61.12,0.1,110.02,0,39.44,31.14
2714,O02609,2024-09-10,C0629,P0033,2610.0,In-Store,3,288.63,0.2,692.71,0,158.0,218.71000000000004
2715,O02610,2025-02-23,C0514,P0674,2611.0,In-Store,2,170.59,0.0,341.18,0,111.72,117.74000000000001
2716,O02611,2024-05-05,C0769,P0420,2612.0,In-Store,1,291.86,0.1,262.67,0,183.8,78.87
2717,O02612,2024-10-02,C0173,P1054,2613.0,In-Store,1,193.12,0.2,154.5,0,143.87,10.629999999999995
2718,O02613,2024-07-16,C0024,P0644,2614.0,In-Store,2,177.67,0.1,319.81,0,104.75,110.31
2719,O02613,2024-07-16,C0024,P0644,2614.0,In-Store,2,177.67,0.1,319.81,0,104.75,110.31
2720,O02614,2025-01-28,C0686,P0619,2615.0,In-Store,1,181.23,0.0,181.23,0,113.49,67.74
2721,O02615,2025-07-29,C0060,P0537,2616.0,In-Store,1,101.98,0.2,81.58,0,76.7,4.8799999999999955
2722,O02616,2025-12-14,C0783,P0159,2617.0,In-Store,3,223.52,0.2,536.45,0,165.01,41.42000000000007
2723,O02617,2025-06-17,C0400,P0421,2618.0,Online,1,322.09,0.0,322.09,0,189.31,132.77999999999997
2724,O02618,2024-09-01,C0411,P0333,2619.0,In-Store,3,18.57,0.0,55.71,0,9.52,27.150000000000002
2725,O02619,2024-11-19,C0594,P1190,2620.0,Online,3,305.51,0.0,916.53,0,181.82,371.06999999999994
2726,O02620,2025-02-07,C0580,P1098,2621.0,In-Store,1,91.83,0.0,91.83,0,63.28,28.549999999999997
2727,O02621,2025-05-05,C0428,P0661,2622.0,In-Store,2,104.14,0.05,197.87,0,58.34,81.19
2728,O02622,2024-08-29,C0238,P0949,2623.0,Online,2,65.96,0.0,131.92,0,34.58,62.75999999999999
2729,O02623,2025-09-17,C0315,P0537,2624.0,Online,3,101.98,0.1,275.35,0,76.7,45.25
2730,O02624,2025-07-16,C0211,P0510,2625.0,In-Store,2,156.58,0.05,297.5,0,142.22,13.060000000000002
2731,O02624,2025-07-16,C0211,P0510,2625.0,In-Store,2,156.58,0.05,297.5,0,142.22,13.060000000000002
2732,O02625,2024-08-01,C0089,P0486,2626.0,In-Store,1,92.81,0.0,92.81,0,58.6,34.21
2733,O02626,2025-06-01,C0367,P1158,2627.0,In-Store,2,275.48,0.2,440.77,0,175.62,89.52999999999997
2734,O02627,2025-12-16,C0389,P0367,2628.0,Online,1,201.12,0.1,181.01,0,158.65,22.359999999999985
2735,O02628,2025-10-26,C0449,P0388,2629.0,Online,2,300.86,0.1,541.55,0,197.3,146.94999999999993
2736,O02629,2024-06-02,C0543,P0332,2630.0,In-Store,1,159.7,0.05,151.71,0,102.16,49.55000000000001
2737,O02630,2025-07-18,C0524,P0569,2631.0,In-Store,3,18.44,0.0,55.32,0,10.75,23.07
2738,O02631,2025-05-03,C0596,P0154,2632.0,In-Store,3,179.52,0.0,538.56,0,112.41,201.32999999999993
2739,O02632,2025-05-04,C0514,P0011,2633.0,In-Store,1,144.13,0.1,129.72,0,109.16,20.560000000000002
2740,O02633,2025-01-22,C0694,P0233,2634.0,In-Store,1,82.28,0.0,82.28,0,63.78,18.5
2741,O02634,2024-10-04,C0666,P0517,2635.0,In-Store,1,203.43,0.05,193.26,0,172.69,20.569999999999993
2742,O02635,2024-07-21,C0669,P1046,2636.0,Online,2,206.49,0.0,412.98,0,141.93,129.12
2743,O02636,2025-03-26,C0459,P0094,2637.0,Online,2,105.62,0.0,211.24,0,69.52,72.20000000000002
2744,O02637,2024-06-05,C0159,P0844,2638.0,In-Store,3,106.04,0.2,254.5,0,72.11,38.170000000000016
2745,O02638,2025-07-13,C0208,P0063,2639.0,In-Store,2,243.6,0.0,487.2,0,185.52,116.15999999999997
2746,O02639,2025-02-26,C0067,P0930,2640.0,Online,2,201.43,0.05,382.72,0,135.99,110.74000000000001
2747,O02640,2025-01-19,C0615,P0849,2641.0,In-Store,2,111.61,0.1,200.9,0,66.13,68.64000000000001
2748,O02641,2025-11-02,C0539,P0668,2642.0,In-Store,1,153.87,0.0,153.87,0,89.56,64.31
2749,O02642,2025-02-11,C0528,P1039,2643.0,In-Store,1,171.77,0.05,163.18,0,101.39,61.790000000000006
2750,O02643,2024-10-28,C0478,P0564,2644.0,Online,3,331.22,0.2,794.93,0,166.92,294.16999999999996
2751,O02644,2025-03-14,C0433,P0093,2645.0,In-Store,1,243.56,0.2,194.85,0,140.32,54.53
2752,O02644,2025-03-14,C0433,P0093,2645.0,In-Store,1,243.56,0.2,194.85,0,140.32,54.53
2753,O02645,2025-08-09,C0175,P0967,2646.0,In-Store,2,177.85,0.0,355.7,0,94.1,167.5
2754,O02646,2025-05-19,C0543,P0273,2647.0,In-Store,1,125.14,0.0,125.14,0,85.9,39.239999999999995
2755,O02647,2025-12-30,C0650,P0358,2648.0,In-Store,1,224.02,0.05,212.82,0,191.29,21.53
2756,O02648,2025-03-18,C0270,P0574,2649.0,Online,1,224.11,0.1,201.7,0,157.47,44.22999999999999
2757,O02649,2025-08-15,C0390,P0376,2650.0,In-Store,2,79.72,0.2,127.55,0,56.0,15.549999999999997
2758,O02650,2025-03-06,C0083,P0365,2651.0,Online,1,251.05,0.1,225.95,0,130.95,95.0
2759,O02651,2025-07-22,C0673,P0292,2652.0,Online,1,106.04,0.1,95.44,0,58.28,37.16
2760,O02652,2025-04-01,C0610,P0038,2653.0,In-Store,1,179.66,0.05,170.68,0,95.21,75.47000000000001
2761,O02653,2025-11-07,C0469,P0745,2654.0,Online,3,16.81,0.05,47.91,0,9.63,19.019999999999996
2762,O02654,2025-01-02,C0272,P1167,2655.0,In-Store,1,55.44,0.0,55.44,0,27.8,27.639999999999997
2763,O02655,2025-10-14,C0385,P0919,2656.0,Online,3,285.64,0.1,771.23,0,166.01,273.20000000000005
2764,O02656,2024-10-11,C0325,P0272,2657.0,In-Store,3,43.92,0.1,118.58,0,22.88,49.94
2765,O02657,2025-04-10,C0363,P0455,2658.0,In-Store,1,349.41,0.1,314.47,0,193.71,120.76000000000002
2766,O02658,2024-09-17,C0081,P1091,2659.0,In-Store,1,57.04,0.1,51.34,0,34.03,17.310000000000002
2767,O02659,2025-06-03,C0285,P0033,2660.0,In-Store,1,288.63,0.2,230.9,0,158.0,72.9
2768,O02660,2025-07-18,C0278,P1044,2661.0,In-Store,1,32.81,0.1,29.53,0,17.17,12.36
2769,O02661,2025-07-26,C0583,P0925,2662.0,In-Store,1,65.74,0.1,59.17,0,48.31,10.86
2770,O02662,2024-09-21,C0729,P0819,2663.0,In-Store,3,85.93,0.05,244.9,0,71.29,31.03
2771,O02663,2025-07-03,C0039,P0780,2664.0,In-Store,2,253.19,0.2,405.1,0,194.67,15.760000000000048
